Date,Time_s,Temp_C,pH ,pH_mV,ch_2,Rate_mL_h,Volume_mL,Setpoint_pH,Mass_of_NaHCO3_g,Mass_of_Na2CO3_in_titrant_g,Mass_of_CaCl2_in_titrant_g,Mass_of_Seed_g,Mass_of_Solution_g,Key,Designation
02/05/2019,16973.95484,20.7,7.719,-38.9,39.6,0.342,1.60922,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17008.91774,20.7,7.719,-38.9,39.6,0.342,1.61267,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17053.95592,20.7,7.719,-38.9,39.6,0.342,1.61613,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17088.91787,20.7,7.719,-38.9,39.6,0.342,1.62074,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17128.92495,20.7,7.719,-38.9,39.6,0.342,1.62419,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17173.94855,20.7,7.719,-38.9,39.6,0.342,1.62765,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17213.95618,20.7,7.719,-38.9,39.6,0.342,1.6311,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17253.95004,20.7,7.719,-38.9,39.6,0.342,1.63571,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17288.92172,20.7,7.719,-38.9,39.6,0.342,1.63917,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17333.94181,20.7,7.719,-38.9,39.5,0.342,1.64262,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17368.92671,20.7,7.719,-38.9,39.6,0.342,1.64723,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17413.96046,20.7,7.719,-38.9,39.6,0.342,1.65068,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17448.92024,20.7,7.719,-38.9,39.6,0.342,1.65414,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17488.92104,20.7,7.719,-38.9,39.5,0.342,1.65875,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17533.95124,20.7,7.719,-38.9,39.5,0.342,1.6622,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17573.95333,20.7,7.719,-38.9,39.5,0.342,1.66566,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17608.91976,20.7,7.719,-38.9,39.5,0.342,1.66912,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17653.95508,20.7,7.719,-38.9,39.5,0.342,1.67372,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17693.94949,20.7,7.719,-38.9,39.5,0.342,1.67718,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17723.89244,20.7,7.719,-38.9,39.5,0.342,1.68063,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17773.95661,20.7,7.719,-38.9,39.5,0.342,1.68524,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17813.95229,20.7,7.719,-38.9,39.5,0.342,1.6887,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17853.95562,20.7,7.719,-38.9,39.5,0.342,1.69215,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17893.95002,20.7,7.719,-38.9,39.5,0.342,1.69676,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17933.95226,20.7,7.719,-38.9,39.5,0.342,1.70022,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,17973.95333,20.7,7.719,-38.9,39.5,0.342,1.70367,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18013.94843,20.7,7.719,-38.9,39.5,0.342,1.70713,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18058.97822,20.7,7.719,-38.9,39.5,0.342,1.71174,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18118.97579,20.7,7.719,-38.9,39.5,0.342,1.7175,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18173.94545,20.7,7.719,-38.9,39.5,0.342,1.72325,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18218.98406,20.7,7.719,-38.9,39.5,0.342,1.72671,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18278.97721,20.7,7.721,-39,39.5,0.342,1.73247,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18333.95024,20.7,7.719,-38.9,39.5,0.342,1.73823,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18378.97859,20.7,7.721,-39,39.5,0.342,1.74169,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18438.98158,20.7,7.719,-38.9,39.5,0.342,1.74744,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18498.97709,20.7,7.721,-39,39.5,0.342,1.7532,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18558.97874,20.7,7.721,-39,39.5,0.342,1.75896,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18613.9532,20.7,7.721,-39,39.4,0.342,1.76472,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18658.97862,20.7,7.721,-39,39.4,0.342,1.76818,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18713.94683,20.7,7.721,-39,39.4,0.342,1.77394,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18758.97913,20.7,7.721,-39,39.4,0.342,1.77855,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18803.89898,20.7,7.721,-39,39.4,0.342,1.78431,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18848.92148,20.7,7.721,-39,39.4,0.342,1.78776,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18893.95404,20.7,7.721,-39,39.4,0.342,1.79122,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18928.91561,20.7,7.721,-39,39.4,0.342,1.79467,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,18973.95433,20.7,7.721,-39,39.4,0.342,1.79928,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19008.91731,20.7,7.721,-39,39.4,0.342,1.80274,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19058.97782,20.7,7.721,-39,39.3,0.342,1.80619,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19113.9493,20.7,7.721,-39,39.3,0.342,1.81195,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19148.92294,20.7,7.721,-39,39.4,0.342,1.81656,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19188.92886,20.7,7.721,-39,39.3,0.342,1.82002,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19223.89925,20.7,7.723,-39.1,39.3,0.342,1.82347,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19268.92294,20.7,7.721,-39,39.3,0.333,1.82808,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19313.94256,20.7,7.723,-39.1,39.3,0.333,1.83153,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19348.92069,20.7,7.721,-39,39.3,0.324,1.83499,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19393.94304,20.7,7.721,-39,39.3,0.324,1.83845,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19428.92353,20.7,7.723,-39.1,39.3,0.324,1.8419,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19463.89696,20.7,7.723,-39.1,39.3,0.315,1.84536,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19508.92544,20.7,7.723,-39.1,39.3,0.306,1.84766,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19548.91354,20.7,7.721,-39,39.3,0.297,1.85112,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19593.96035,20.7,7.723,-39.1,39.3,0.297,1.85342,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19628.91704,20.7,7.723,-39.1,39.3,0.288,1.85688,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19673.94635,20.7,7.721,-39,39.3,0.279,1.85918,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19708.92198,20.7,7.723,-39.1,39.3,0.279,1.86148,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19748.92237,20.7,7.723,-39.1,39.3,0.27,1.86494,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19793.95023,20.7,7.721,-39,39.3,0.261,1.86724,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19828.92749,20.7,7.721,-39,39.3,0.261,1.86955,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19868.91798,20.7,7.723,-39.1,39.3,0.261,1.87185,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19913.94901,20.7,7.721,-39,39.3,0.252,1.87531,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19948.92276,20.7,7.721,-39,39.3,0.252,1.87761,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,19988.91493,20.7,7.723,-39.1,39.3,0.252,1.87991,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20033.95117,20.7,7.721,-39,39.3,0.243,1.88337,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20068.92077,20.7,7.723,-39.1,39.3,0.243,1.88567,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20113.95106,20.7,7.721,-39,39.3,0.234,1.88798,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20148.92277,20.7,7.723,-39.1,39.3,0.234,1.89028,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20193.942,20.7,7.723,-39.1,39.3,0.225,1.89259,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20228.92242,20.7,7.723,-39.1,39.3,0.216,1.89489,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20273.95403,20.7,7.723,-39.1,39.3,0.207,1.89719,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20308.92431,20.7,7.721,-39,39.3,0.198,1.89834,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20353.95046,20.7,7.721,-39,39.3,0.198,1.8995,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20388.92315,20.7,7.721,-39,39.3,0.198,1.9018,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20433.94451,20.7,7.723,-39.1,39.2,0.198,1.9041,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20468.92446,20.7,7.721,-39,39.3,0.189,1.90641,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20513.9534,20.7,7.723,-39.1,39.2,0.189,1.90756,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20548.92279,20.7,7.723,-39.1,39.2,0.18,1.90986,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20593.9523,20.7,7.723,-39.1,39.2,0.171,1.91102,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20633.95274,20.7,7.721,-39,39.2,0.162,1.91217,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20673.949,20.7,7.721,-39,39.2,0.162,1.91332,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20713.95032,20.7,7.721,-39,39.2,0.162,1.91562,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20753.9533,20.7,7.721,-39,39.2,0.162,1.91678,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20793.95986,20.7,7.721,-39,39.2,0.162,1.91908,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20833.95556,20.7,7.721,-39,39.2,0.162,1.92023,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20873.95645,20.7,7.721,-39,39.2,0.162,1.92254,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20913.95066,20.7,7.721,-39,39.2,0.162,1.92369,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20953.95434,20.7,7.721,-39,39.2,0.162,1.92599,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,20993.94978,20.7,7.719,-38.9,39.2,0.162,1.92829,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21033.95104,20.7,7.719,-38.9,39.2,0.162,1.92945,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21073.95337,20.7,7.719,-38.9,39.2,0.162,1.93175,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21118.98868,20.7,7.719,-38.9,39.1,0.162,1.9329,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21173.95539,20.7,7.721,-39,39.1,0.162,1.93636,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21218.98178,20.7,7.721,-39,39.1,0.162,1.93751,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21278.98542,20.7,7.719,-38.9,39.1,0.162,1.93981,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21333.95537,20.7,7.719,-38.9,39.1,0.162,1.94327,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21378.99727,20.7,7.719,-38.9,39.1,0.162,1.94442,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21433.95746,20.7,7.719,-38.9,39.1,0.162,1.94788,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21468.92537,20.7,7.719,-38.9,39.1,0.162,1.94903,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21518.98698,20.7,7.719,-38.9,39.1,0.162,1.95133,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21578.98765,20.7,7.719,-38.9,39.2,0.162,1.95364,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21623.89637,20.7,7.719,-38.9,39.1,0.162,1.95709,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21673.95807,20.7,7.719,-38.9,39.1,0.162,1.95824,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21708.91977,20.7,7.719,-38.9,39.1,0.162,1.96055,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21753.95418,20.7,7.719,-38.9,39.1,0.162,1.9617,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21788.92557,20.7,7.719,-38.9,39.1,0.162,1.964,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21823.89507,20.7,7.719,-38.9,39.1,0.162,1.96516,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21868.92861,20.7,7.719,-38.9,39.1,0.162,1.96746,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21913.96187,20.7,7.719,-38.9,39.1,0.162,1.96976,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21948.92802,20.7,7.719,-38.9,39.1,0.162,1.97092,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,21988.93112,20.7,7.719,-38.9,39.1,0.162,1.97322,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22028.92671,20.7,7.719,-38.9,39.1,0.162,1.97437,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22068.91848,20.7,7.719,-38.9,39.1,0.162,1.97667,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22113.94362,20.7,7.719,-38.9,39.1,0.162,1.97783,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22148.91524,20.7,7.718,-38.8,39.1,0.162,1.98013,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22198.98062,20.7,7.718,-38.8,39.1,0.162,1.98243,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22248.91494,20.7,7.719,-38.9,39,0.162,1.98474,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22288.91948,20.7,7.718,-38.8,39.1,0.162,1.98589,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22333.93847,20.7,7.718,-38.8,39,0.162,1.98819,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22378.96102,20.7,7.718,-38.8,39,0.162,1.9905,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22438.97004,20.7,7.718,-38.8,39,0.162,1.9928,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22493.93258,20.7,7.718,-38.8,39,0.162,1.99511,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22528.90493,20.7,7.718,-38.8,39,0.162,1.99741,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22573.93379,20.7,7.716,-38.7,39,0.162,1.99856,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22608.90997,20.7,7.716,-38.7,39,0.174,2.00086,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22653.94201,20.7,7.716,-38.7,39,0.186,2.00202,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22688.90892,20.8,7.715,-38.7,39,0.198,2.00317,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22733.9294,20.8,7.715,-38.7,39,0.213,2.00432,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22778.96292,20.8,7.715,-38.7,39,0.228,2.00547,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22833.9403,20.8,7.715,-38.7,39,0.243,2.01008,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22868.90696,20.8,7.715,-38.7,39,0.258,2.01238,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22908.91488,20.8,7.715,-38.7,39,0.27,2.01469,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22953.93664,20.8,7.715,-38.7,39,0.27,2.01699,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,22988.90981,20.8,7.715,-38.7,39,0.27,2.0193,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23028.90438,20.8,7.715,-38.7,39,0.27,2.0216,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23073.93858,20.8,7.715,-38.7,39,0.27,2.0239,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23108.90865,20.8,7.715,-38.7,38.9,0.27,2.02621,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23153.93716,20.8,7.715,-38.7,39,0.27,2.02851,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23188.90261,20.8,7.715,-38.7,39,0.27,2.03081,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23233.93974,20.8,7.715,-38.7,38.9,0.27,2.03312,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23268.90652,20.8,7.715,-38.7,38.9,0.27,2.03542,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23313.93241,20.8,7.715,-38.7,38.9,0.28,2.03773,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23358.96572,20.8,7.715,-38.7,39,0.28,2.04003,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23413.93933,20.8,7.715,-38.7,38.9,0.28,2.04349,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23448.9128,20.8,7.715,-38.7,38.9,0.28,2.04694,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23493.93524,20.8,7.715,-38.7,38.9,0.28,2.04924,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23528.91081,20.8,7.715,-38.7,38.9,0.28,2.05155,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23573.93041,20.8,7.715,-38.7,38.9,0.295,2.05385,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23613.93561,20.8,7.717,-38.8,38.9,0.3,2.05616,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23653.93271,20.8,7.715,-38.7,38.9,0.3,2.05846,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23698.96111,20.8,7.717,-38.8,38.8,0.3,2.06076,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23753.93747,20.8,7.717,-38.8,38.8,0.3,2.06537,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23793.93668,20.8,7.717,-38.8,38.8,0.3,2.06768,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23833.93572,20.8,7.715,-38.7,38.9,0.3,2.06998,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23878.97381,20.8,7.717,-38.8,38.8,0.3,2.07228,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23933.94538,20.8,7.717,-38.8,38.8,0.29,2.07689,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,23973.9337,20.8,7.717,-38.8,38.8,0.29,2.07919,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24018.96461,20.8,7.717,-38.8,38.8,0.29,2.0815,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24073.95119,20.8,7.717,-38.8,38.8,0.29,2.08611,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24118.96181,20.8,7.717,-38.8,38.8,0.29,2.08841,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24173.9472,20.8,7.717,-38.8,38.8,0.29,2.09302,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24218.97479,20.8,7.717,-38.8,38.8,0.29,2.09532,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24278.96345,20.8,7.715,-38.7,38.8,0.29,2.09993,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24338.95468,20.8,7.717,-38.8,38.8,0.29,2.10454,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24393.93954,20.8,7.715,-38.7,38.8,0.29,2.10914,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24438.97103,20.8,7.717,-38.8,38.8,0.29,2.11145,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24493.92962,20.8,7.715,-38.7,38.8,0.29,2.11606,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24538.95864,20.8,7.717,-38.8,38.8,0.29,2.11836,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24598.97027,20.8,7.717,-38.8,38.8,0.29,2.12297,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24658.97039,20.8,7.717,-38.8,38.8,0.29,2.12757,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24718.9674,20.8,7.717,-38.8,38.8,0.29,2.13218,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24778.96603,20.8,7.717,-38.8,38.7,0.29,2.13679,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24838.97683,20.9,7.719,-38.9,38.7,0.29,2.1414,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24893.94604,20.9,7.719,-38.9,38.7,0.29,2.14601,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24928.90774,20.9,7.719,-38.9,38.7,0.29,2.14831,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,24978.96551,20.9,7.719,-38.9,38.7,0.29,2.15176,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,25038.9593,20.9,7.719,-38.9,38.7,0.29,2.15637,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,25088.90438,20.9,7.719,-38.9,38.7,0.29,2.16213,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
02/05/2019,25143.99203,20.9,7.719,-38.9,38.6,0.28,2.16444,7.72,0.08931,0.05299,0.07348,1.00023,450,20190502,O
